filename,filepath,label,writer_id,generator,generation_type,reference_used,reference_based,generation_batch,split
57-08.tif,..\processed_dataset\genuine\57.0\57-08.png,0,57.0,Human,genuine,No,0,,train
57-09.tif,..\processed_dataset\genuine\57.0\57-09.png,0,57.0,Human,genuine,No,0,,train
57-10.tif,..\processed_dataset\genuine\57.0\57-10.png,0,57.0,Human,genuine,No,0,,train
58-01.tif,..\processed_dataset\genuine\58.0\58-01.png,0,58.0,Human,genuine,No,0,,train
58-02.tif,..\processed_dataset\genuine\58.0\58-02.png,0,58.0,Human,genuine,No,0,,train
58-03.tif,..\processed_dataset\genuine\58.0\58-03.png,0,58.0,Human,genuine,No,0,,train
58-04.tif,..\processed_dataset\genuine\58.0\58-04.png,0,58.0,Human,genuine,No,0,,train
58-05.tif,..\processed_dataset\genuine\58.0\58-05.png,0,58.0,Human,genuine,No,0,,train
58-06.tif,..\processed_dataset\genuine\58.0\58-06.png,0,58.0,Human,genuine,No,0,,train
58-07.tif,..\processed_dataset\genuine\58.0\58-07.png,0,58.0,Human,genuine,No,0,,train
58-08.tif,..\processed_dataset\genuine\58.0\58-08.png,0,58.0,Human,genuine,No,0,,train
58-09.tif,..\processed_dataset\genuine\58.0\58-09.png,0,58.0,Human,genuine,No,0,,train
58-10.tif,..\processed_dataset\genuine\58.0\58-10.png,0,58.0,Human,genuine,No,0,,train
59-01.tif,..\processed_dataset\genuine\59.0\59-01.png,0,59.0,Human,genuine,No,0,,train
59-02.tif,..\processed_dataset\genuine\59.0\59-02.png,0,59.0,Human,genuine,No,0,,train
59-03.tif,..\processed_dataset\genuine\59.0\59-03.png,0,59.0,Human,genuine,No,0,,train
59-04.tif,..\processed_dataset\genuine\59.0\59-04.png,0,59.0,Human,genuine,No,0,,train
59-05.tif,..\processed_dataset\genuine\59.0\59-05.png,0,59.0,Human,genuine,No,0,,train
59-06.tif,..\processed_dataset\genuine\59.0\59-06.png,0,59.0,Human,genuine,No,0,,train
59-07.tif,..\processed_dataset\genuine\59.0\59-07.png,0,59.0,Human,genuine,No,0,,train
59-08.tif,..\processed_dataset\genuine\59.0\59-08.png,0,59.0,Human,genuine,No,0,,train
59-09.tif,..\processed_dataset\genuine\59.0\59-09.png,0,59.0,Human,genuine,No,0,,train
59-10.tif,..\processed_dataset\genuine\59.0\59-10.png,0,59.0,Human,genuine,No,0,,train
6-01.tif,..\processed_dataset\genuine\6.0\6-01.png,0,6.0,Human,genuine,No,0,,train
6-02.tif,..\processed_dataset\genuine\6.0\6-02.png,0,6.0,Human,genuine,No,0,,train
6-03.tif,..\processed_dataset\genuine\6.0\6-03.png,0,6.0,Human,genuine,No,0,,train
6-04.tif,..\processed_dataset\genuine\6.0\6-04.png,0,6.0,Human,genuine,No,0,,train
6-05.tif,..\processed_dataset\genuine\6.0\6-05.png,0,6.0,Human,genuine,No,0,,train
6-06.tif,..\processed_dataset\genuine\6.0\6-06.png,0,6.0,Human,genuine,No,0,,train
6-07.tif,..\processed_dataset\genuine\6.0\6-07.png,0,6.0,Human,genuine,No,0,,train
6-08.tif,..\processed_dataset\genuine\6.0\6-08.png,0,6.0,Human,genuine,No,0,,train
6-09.tif,..\processed_dataset\genuine\6.0\6-09.png,0,6.0,Human,genuine,No,0,,train
6-10.tif,..\processed_dataset\genuine\6.0\6-10.png,0,6.0,Human,genuine,No,0,,train
60-01.tif,..\processed_dataset\genuine\60.0\60-01.png,0,60.0,Human,genuine,No,0,,val
60-02.tif,..\processed_dataset\genuine\60.0\60-02.png,0,60.0,Human,genuine,No,0,,val
60-03.tif,..\processed_dataset\genuine\60.0\60-03.png,0,60.0,Human,genuine,No,0,,val
60-04.tif,..\processed_dataset\genuine\60.0\60-04.png,0,60.0,Human,genuine,No,0,,val
60-05.tif,..\processed_dataset\genuine\60.0\60-05.png,0,60.0,Human,genuine,No,0,,val
60-06.tif,..\processed_dataset\genuine\60.0\60-06.png,0,60.0,Human,genuine,No,0,,val
60-07.tif,..\processed_dataset\genuine\60.0\60-07.png,0,60.0,Human,genuine,No,0,,val
60-08.tif,..\processed_dataset\genuine\60.0\60-08.png,0,60.0,Human,genuine,No,0,,val
60-09.tif,..\processed_dataset\genuine\60.0\60-09.png,0,60.0,Human,genuine,No,0,,val
60-10.tif,..\processed_dataset\genuine\60.0\60-10.png,0,60.0,Human,genuine,No,0,,val
61-01.tif,..\processed_dataset\genuine\61.0\61-01.png,0,61.0,Human,genuine,No,0,,val
61-02.tif,..\processed_dataset\genuine\61.0\61-02.png,0,61.0,Human,genuine,No,0,,val
61-03.tif,..\processed_dataset\genuine\61.0\61-03.png,0,61.0,Human,genuine,No,0,,val
61-04.tif,..\processed_dataset\genuine\61.0\61-04.png,0,61.0,Human,genuine,No,0,,val
61-05.tif,..\processed_dataset\genuine\61.0\61-05.png,0,61.0,Human,genuine,No,0,,val
61-06.tif,..\processed_dataset\genuine\61.0\61-06.png,0,61.0,Human,genuine,No,0,,val
61-07.tif,..\processed_dataset\genuine\61.0\61-07.png,0,61.0,Human,genuine,No,0,,val
61-08.tif,..\processed_dataset\genuine\61.0\61-08.png,0,61.0,Human,genuine,No,0,,val
61-09.tif,..\processed_dataset\genuine\61.0\61-09.png,0,61.0,Human,genuine,No,0,,val
61-10.tif,..\processed_dataset\genuine\61.0\61-10.png,0,61.0,Human,genuine,No,0,,val
62-01.tif,..\processed_dataset\genuine\62.0\62-01.png,0,62.0,Human,genuine,No,0,,val
62-02.tif,..\processed_dataset\genuine\62.0\62-02.png,0,62.0,Human,genuine,No,0,,val
62-03.tif,..\processed_dataset\genuine\62.0\62-03.png,0,62.0,Human,genuine,No,0,,val
62-04.tif,..\processed_dataset\genuine\62.0\62-04.png,0,62.0,Human,genuine,No,0,,val
62-05.tif,..\processed_dataset\genuine\62.0\62-05.png,0,62.0,Human,genuine,No,0,,val
62-06.tif,..\processed_dataset\genuine\62.0\62-06.png,0,62.0,Human,genuine,No,0,,val
62-07.tif,..\processed_dataset\genuine\62.0\62-07.png,0,62.0,Human,genuine,No,0,,val
62-08.tif,..\processed_dataset\genuine\62.0\62-08.png,0,62.0,Human,genuine,No,0,,val
62-09.tif,..\processed_dataset\genuine\62.0\62-09.png,0,62.0,Human,genuine,No,0,,val
62-10.tif,..\processed_dataset\genuine\62.0\62-10.png,0,62.0,Human,genuine,No,0,,val
63-01.tif,..\processed_dataset\genuine\63.0\63-01.png,0,63.0,Human,genuine,No,0,,test
63-02.tif,..\processed_dataset\genuine\63.0\63-02.png,0,63.0,Human,genuine,No,0,,test
63-03.tif,..\processed_dataset\genuine\63.0\63-03.png,0,63.0,Human,genuine,No,0,,test
63-04.tif,..\processed_dataset\genuine\63.0\63-04.png,0,63.0,Human,genuine,No,0,,test
63-05.tif,..\processed_dataset\genuine\63.0\63-05.png,0,63.0,Human,genuine,No,0,,test
63-06.tif,..\processed_dataset\genuine\63.0\63-06.png,0,63.0,Human,genuine,No,0,,test
63-07.tif,..\processed_dataset\genuine\63.0\63-07.png,0,63.0,Human,genuine,No,0,,test
63-08.tif,..\processed_dataset\genuine\63.0\63-08.png,0,63.0,Human,genuine,No,0,,test
63-09.tif,..\processed_dataset\genuine\63.0\63-09.png,0,63.0,Human,genuine,No,0,,test
63-10.tif,..\processed_dataset\genuine\63.0\63-10.png,0,63.0,Human,genuine,No,0,,test
64-01.tif,..\processed_dataset\genuine\64.0\64-01.png,0,64.0,Human,genuine,No,0,,train
64-02.tif,..\processed_dataset\genuine\64.0\64-02.png,0,64.0,Human,genuine,No,0,,train
64-03.tif,..\processed_dataset\genuine\64.0\64-03.png,0,64.0,Human,genuine,No,0,,train
64-04.tif,..\processed_dataset\genuine\64.0\64-04.png,0,64.0,Human,genuine,No,0,,train
64-05.tif,..\processed_dataset\genuine\64.0\64-05.png,0,64.0,Human,genuine,No,0,,train
64-06.tif,..\processed_dataset\genuine\64.0\64-06.png,0,64.0,Human,genuine,No,0,,train
64-07.tif,..\processed_dataset\genuine\64.0\64-07.png,0,64.0,Human,genuine,No,0,,train
64-08.tif,..\processed_dataset\genuine\64.0\64-08.png,0,64.0,Human,genuine,No,0,,train
64-09.tif,..\processed_dataset\genuine\64.0\64-09.png,0,64.0,Human,genuine,No,0,,train
64-10.tif,..\processed_dataset\genuine\64.0\64-10.png,0,64.0,Human,genuine,No,0,,train
65-01.tif,..\processed_dataset\genuine\65.0\65-01.png,0,65.0,Human,genuine,No,0,,train
65-02.tif,..\processed_dataset\genuine\65.0\65-02.png,0,65.0,Human,genuine,No,0,,train
65-03.tif,..\processed_dataset\genuine\65.0\65-03.png,0,65.0,Human,genuine,No,0,,train
65-04.tif,..\processed_dataset\genuine\65.0\65-04.png,0,65.0,Human,genuine,No,0,,train
65-05.tif,..\processed_dataset\genuine\65.0\65-05.png,0,65.0,Human,genuine,No,0,,train
65-06.tif,..\processed_dataset\genuine\65.0\65-06.png,0,65.0,Human,genuine,No,0,,train
65-07.tif,..\processed_dataset\genuine\65.0\65-07.png,0,65.0,Human,genuine,No,0,,train
65-08.tif,..\processed_dataset\genuine\65.0\65-08.png,0,65.0,Human,genuine,No,0,,train
65-09.tif,..\processed_dataset\genuine\65.0\65-09.png,0,65.0,Human,genuine,No,0,,train
65-10.tif,..\processed_dataset\genuine\65.0\65-10.png,0,65.0,Human,genuine,No,0,,train
66-01.tif,..\processed_dataset\genuine\66.0\66-01.png,0,66.0,Human,genuine,No,0,,val
66-02.tif,..\processed_dataset\genuine\66.0\66-02.png,0,66.0,Human,genuine,No,0,,val
66-03.tif,..\processed_dataset\genuine\66.0\66-03.png,0,66.0,Human,genuine,No,0,,val
66-04.tif,..\processed_dataset\genuine\66.0\66-04.png,0,66.0,Human,genuine,No,0,,val
66-05.tif,..\processed_dataset\genuine\66.0\66-05.png,0,66.0,Human,genuine,No,0,,val
66-06.tif,..\processed_dataset\genuine\66.0\66-06.png,0,66.0,Human,genuine,No,0,,val
66-07.tif,..\processed_dataset\genuine\66.0\66-07.png,0,66.0,Human,genuine,No,0,,val
66-08.tif,..\processed_dataset\genuine\66.0\66-08.png,0,66.0,Human,genuine,No,0,,val
66-09.tif,..\processed_dataset\genuine\66.0\66-09.png,0,66.0,Human,genuine,No,0,,val
66-10.tif,..\processed_dataset\genuine\66.0\66-10.png,0,66.0,Human,genuine,No,0,,val
67-01.tif,..\processed_dataset\genuine\67.0\67-01.png,0,67.0,Human,genuine,No,0,,train
67-02.tif,..\processed_dataset\genuine\67.0\67-02.png,0,67.0,Human,genuine,No,0,,train
67-03.tif,..\processed_dataset\genuine\67.0\67-03.png,0,67.0,Human,genuine,No,0,,train
67-04.tif,..\processed_dataset\genuine\67.0\67-04.png,0,67.0,Human,genuine,No,0,,train
67-05.tif,..\processed_dataset\genuine\67.0\67-05.png,0,67.0,Human,genuine,No,0,,train
67-06.tif,..\processed_dataset\genuine\67.0\67-06.png,0,67.0,Human,genuine,No,0,,train
67-07.tif,..\processed_dataset\genuine\67.0\67-07.png,0,67.0,Human,genuine,No,0,,train
67-08.tif,..\processed_dataset\genuine\67.0\67-08.png,0,67.0,Human,genuine,No,0,,train
67-09.tif,..\processed_dataset\genuine\67.0\67-09.png,0,67.0,Human,genuine,No,0,,train
67-10.tif,..\processed_dataset\genuine\67.0\67-10.png,0,67.0,Human,genuine,No,0,,train
68-01.tif,..\processed_dataset\genuine\68.0\68-01.png,0,68.0,Human,genuine,No,0,,train
68-02.tif,..\processed_dataset\genuine\68.0\68-02.png,0,68.0,Human,genuine,No,0,,train
68-03.tif,..\processed_dataset\genuine\68.0\68-03.png,0,68.0,Human,genuine,No,0,,train
68-04.tif,..\processed_dataset\genuine\68.0\68-04.png,0,68.0,Human,genuine,No,0,,train
68-05.tif,..\processed_dataset\genuine\68.0\68-05.png,0,68.0,Human,genuine,No,0,,train
68-06.tif,..\processed_dataset\genuine\68.0\68-06.png,0,68.0,Human,genuine,No,0,,train
68-07.tif,..\processed_dataset\genuine\68.0\68-07.png,0,68.0,Human,genuine,No,0,,train
68-08.tif,..\processed_dataset\genuine\68.0\68-08.png,0,68.0,Human,genuine,No,0,,train
68-09.tif,..\processed_dataset\genuine\68.0\68-09.png,0,68.0,Human,genuine,No,0,,train
68-10.tif,..\processed_dataset\genuine\68.0\68-10.png,0,68.0,Human,genuine,No,0,,train
69-01.tif,..\processed_dataset\genuine\69.0\69-01.png,0,69.0,Human,genuine,No,0,,train
69-02.tif,..\processed_dataset\genuine\69.0\69-02.png,0,69.0,Human,genuine,No,0,,train
69-03.tif,..\processed_dataset\genuine\69.0\69-03.png,0,69.0,Human,genuine,No,0,,train
69-04.tif,..\processed_dataset\genuine\69.0\69-04.png,0,69.0,Human,genuine,No,0,,train
69-05.tif,..\processed_dataset\genuine\69.0\69-05.png,0,69.0,Human,genuine,No,0,,train
69-06.tif,..\processed_dataset\genuine\69.0\69-06.png,0,69.0,Human,genuine,No,0,,train
69-07.tif,..\processed_dataset\genuine\69.0\69-07.png,0,69.0,Human,genuine,No,0,,train
69-08.tif,..\processed_dataset\genuine\69.0\69-08.png,0,69.0,Human,genuine,No,0,,train
69-09.tif,..\processed_dataset\genuine\69.0\69-09.png,0,69.0,Human,genuine,No,0,,train
69-10.tif,..\processed_dataset\genuine\69.0\69-10.png,0,69.0,Human,genuine,No,0,,train
7-01.tif,..\processed_dataset\genuine\7.0\7-01.png,0,7.0,Human,genuine,No,0,,train
7-02.tif,..\processed_dataset\genuine\7.0\7-02.png,0,7.0,Human,genuine,No,0,,train
7-03.tif,..\processed_dataset\genuine\7.0\7-03.png,0,7.0,Human,genuine,No,0,,train
7-04.tif,..\processed_dataset\genuine\7.0\7-04.png,0,7.0,Human,genuine,No,0,,train
7-05.tif,..\processed_dataset\genuine\7.0\7-05.png,0,7.0,Human,genuine,No,0,,train
7-06.tif,..\processed_dataset\genuine\7.0\7-06.png,0,7.0,Human,genuine,No,0,,train
7-07.tif,..\processed_dataset\genuine\7.0\7-07.png,0,7.0,Human,genuine,No,0,,train
7-08.tif,..\processed_dataset\genuine\7.0\7-08.png,0,7.0,Human,genuine,No,0,,train
7-09.tif,..\processed_dataset\genuine\7.0\7-09.png,0,7.0,Human,genuine,No,0,,train
7-10.tif,..\processed_dataset\genuine\7.0\7-10.png,0,7.0,Human,genuine,No,0,,train
70-01.tif,..\processed_dataset\genuine\70.0\70-01.png,0,70.0,Human,genuine,No,0,,train
70-02.tif,..\processed_dataset\genuine\70.0\70-02.png,0,70.0,Human,genuine,No,0,,train
70-03.tif,..\processed_dataset\genuine\70.0\70-03.png,0,70.0,Human,genuine,No,0,,train
70-04.tif,..\processed_dataset\genuine\70.0\70-04.png,0,70.0,Human,genuine,No,0,,train
70-05.tif,..\processed_dataset\genuine\70.0\70-05.png,0,70.0,Human,genuine,No,0,,train
70-06.tif,..\processed_dataset\genuine\70.0\70-06.png,0,70.0,Human,genuine,No,0,,train
70-07.tif,..\processed_dataset\genuine\70.0\70-07.png,0,70.0,Human,genuine,No,0,,train
70-08.tif,..\processed_dataset\genuine\70.0\70-08.png,0,70.0,Human,genuine,No,0,,train
70-09.tif,..\processed_dataset\genuine\70.0\70-09.png,0,70.0,Human,genuine,No,0,,train
70-10.tif,..\processed_dataset\genuine\70.0\70-10.png,0,70.0,Human,genuine,No,0,,train
71-01.tif,..\processed_dataset\genuine\71.0\71-01.png,0,71.0,Human,genuine,No,0,,train
71-02.tif,..\processed_dataset\genuine\71.0\71-02.png,0,71.0,Human,genuine,No,0,,train
71-03.tif,..\processed_dataset\genuine\71.0\71-03.png,0,71.0,Human,genuine,No,0,,train
71-04.tif,..\processed_dataset\genuine\71.0\71-04.png,0,71.0,Human,genuine,No,0,,train
71-05.tif,..\processed_dataset\genuine\71.0\71-05.png,0,71.0,Human,genuine,No,0,,train
71-06.tif,..\processed_dataset\genuine\71.0\71-06.png,0,71.0,Human,genuine,No,0,,train
71-07.tif,..\processed_dataset\genuine\71.0\71-07.png,0,71.0,Human,genuine,No,0,,train
71-08.tif,..\processed_dataset\genuine\71.0\71-08.png,0,71.0,Human,genuine,No,0,,train
71-09.tif,..\processed_dataset\genuine\71.0\71-09.png,0,71.0,Human,genuine,No,0,,train
71-10.tif,..\processed_dataset\genuine\71.0\71-10.png,0,71.0,Human,genuine,No,0,,train
72-01.tif,..\processed_dataset\genuine\72.0\72-01.png,0,72.0,Human,genuine,No,0,,train
72-02.tif,..\processed_dataset\genuine\72.0\72-02.png,0,72.0,Human,genuine,No,0,,train
72-03.tif,..\processed_dataset\genuine\72.0\72-03.png,0,72.0,Human,genuine,No,0,,train
72-04.tif,..\processed_dataset\genuine\72.0\72-04.png,0,72.0,Human,genuine,No,0,,train
72-05.tif,..\processed_dataset\genuine\72.0\72-05.png,0,72.0,Human,genuine,No,0,,train
72-06.tif,..\processed_dataset\genuine\72.0\72-06.png,0,72.0,Human,genuine,No,0,,train
72-07.tif,..\processed_dataset\genuine\72.0\72-07.png,0,72.0,Human,genuine,No,0,,train
72-08.tif,..\processed_dataset\genuine\72.0\72-08.png,0,72.0,Human,genuine,No,0,,train
72-09.tif,..\processed_dataset\genuine\72.0\72-09.png,0,72.0,Human,genuine,No,0,,train
72-10.tif,..\processed_dataset\genuine\72.0\72-10.png,0,72.0,Human,genuine,No,0,,train
73-01.tif,..\processed_dataset\genuine\73.0\73-01.png,0,73.0,Human,genuine,No,0,,test
73-02.tif,..\processed_dataset\genuine\73.0\73-02.png,0,73.0,Human,genuine,No,0,,test
73-03.tif,..\processed_dataset\genuine\73.0\73-03.png,0,73.0,Human,genuine,No,0,,test
73-04.tif,..\processed_dataset\genuine\73.0\73-04.png,0,73.0,Human,genuine,No,0,,test
73-05.tif,..\processed_dataset\genuine\73.0\73-05.png,0,73.0,Human,genuine,No,0,,test
73-06.tif,..\processed_dataset\genuine\73.0\73-06.png,0,73.0,Human,genuine,No,0,,test
73-07.tif,..\processed_dataset\genuine\73.0\73-07.png,0,73.0,Human,genuine,No,0,,test
73-08.tif,..\processed_dataset\genuine\73.0\73-08.png,0,73.0,Human,genuine,No,0,,test
73-09.tif,..\processed_dataset\genuine\73.0\73-09.png,0,73.0,Human,genuine,No,0,,test
73-10.tif,..\processed_dataset\genuine\73.0\73-10.png,0,73.0,Human,genuine,No,0,,test
74-01.tif,..\processed_dataset\genuine\74.0\74-01.png,0,74.0,Human,genuine,No,0,,train
74-02.tif,..\processed_dataset\genuine\74.0\74-02.png,0,74.0,Human,genuine,No,0,,train
74-03.tif,..\processed_dataset\genuine\74.0\74-03.png,0,74.0,Human,genuine,No,0,,train
74-04.tif,..\processed_dataset\genuine\74.0\74-04.png,0,74.0,Human,genuine,No,0,,train
74-05.tif,..\processed_dataset\genuine\74.0\74-05.png,0,74.0,Human,genuine,No,0,,train
74-06.tif,..\processed_dataset\genuine\74.0\74-06.png,0,74.0,Human,genuine,No,0,,train
74-07.tif,..\processed_dataset\genuine\74.0\74-07.png,0,74.0,Human,genuine,No,0,,train
74-08.tif,..\processed_dataset\genuine\74.0\74-08.png,0,74.0,Human,genuine,No,0,,train
74-09.tif,..\processed_dataset\genuine\74.0\74-09.png,0,74.0,Human,genuine,No,0,,train
74-10.tif,..\processed_dataset\genuine\74.0\74-10.png,0,74.0,Human,genuine,No,0,,train
75-01.tif,..\processed_dataset\genuine\75.0\75-01.png,0,75.0,Human,genuine,No,0,,train
75-02.tif,..\processed_dataset\genuine\75.0\75-02.png,0,75.0,Human,genuine,No,0,,train
75-03.tif,..\processed_dataset\genuine\75.0\75-03.png,0,75.0,Human,genuine,No,0,,train
75-04.tif,..\processed_dataset\genuine\75.0\75-04.png,0,75.0,Human,genuine,No,0,,train
75-05.tif,..\processed_dataset\genuine\75.0\75-05.png,0,75.0,Human,genuine,No,0,,train
75-06.tif,..\processed_dataset\genuine\75.0\75-06.png,0,75.0,Human,genuine,No,0,,train
75-07.tif,..\processed_dataset\genuine\75.0\75-07.png,0,75.0,Human,genuine,No,0,,train
75-08.tif,..\processed_dataset\genuine\75.0\75-08.png,0,75.0,Human,genuine,No,0,,train
75-09.tif,..\processed_dataset\genuine\75.0\75-09.png,0,75.0,Human,genuine,No,0,,train
75-10.tif,..\processed_dataset\genuine\75.0\75-10.png,0,75.0,Human,genuine,No,0,,train
76-01.tif,..\processed_dataset\genuine\76.0\76-01.png,0,76.0,Human,genuine,No,0,,test
76-02.tif,..\processed_dataset\genuine\76.0\76-02.png,0,76.0,Human,genuine,No,0,,test
76-03.tif,..\processed_dataset\genuine\76.0\76-03.png,0,76.0,Human,genuine,No,0,,test
76-04.tif,..\processed_dataset\genuine\76.0\76-04.png,0,76.0,Human,genuine,No,0,,test
76-05.tif,..\processed_dataset\genuine\76.0\76-05.png,0,76.0,Human,genuine,No,0,,test
76-06.tif,..\processed_dataset\genuine\76.0\76-06.png,0,76.0,Human,genuine,No,0,,test
76-07.tif,..\processed_dataset\genuine\76.0\76-07.png,0,76.0,Human,genuine,No,0,,test
76-08.tif,..\processed_dataset\genuine\76.0\76-08.png,0,76.0,Human,genuine,No,0,,test
76-09.tif,..\processed_dataset\genuine\76.0\76-09.png,0,76.0,Human,genuine,No,0,,test
77-01.tif,..\processed_dataset\genuine\77.0\77-01.png,0,77.0,Human,genuine,No,0,,val
77-02.tif,..\processed_dataset\genuine\77.0\77-02.png,0,77.0,Human,genuine,No,0,,val
77-03.tif,..\processed_dataset\genuine\77.0\77-03.png,0,77.0,Human,genuine,No,0,,val
77-04.tif,..\processed_dataset\genuine\77.0\77-04.png,0,77.0,Human,genuine,No,0,,val
77-05.tif,..\processed_dataset\genuine\77.0\77-05.png,0,77.0,Human,genuine,No,0,,val
77-06.tif,..\processed_dataset\genuine\77.0\77-06.png,0,77.0,Human,genuine,No,0,,val
77-07.tif,..\processed_dataset\genuine\77.0\77-07.png,0,77.0,Human,genuine,No,0,,val
77-08.tif,..\processed_dataset\genuine\77.0\77-08.png,0,77.0,Human,genuine,No,0,,val
77-09.tif,..\processed_dataset\genuine\77.0\77-09.png,0,77.0,Human,genuine,No,0,,val
78-01.tif,..\processed_dataset\genuine\78.0\78-01.png,0,78.0,Human,genuine,No,0,,train
78-02.tif,..\processed_dataset\genuine\78.0\78-02.png,0,78.0,Human,genuine,No,0,,train
78-03.tif,..\processed_dataset\genuine\78.0\78-03.png,0,78.0,Human,genuine,No,0,,train
78-04.tif,..\processed_dataset\genuine\78.0\78-04.png,0,78.0,Human,genuine,No,0,,train
78-05.tif,..\processed_dataset\genuine\78.0\78-05.png,0,78.0,Human,genuine,No,0,,train
78-06.tif,..\processed_dataset\genuine\78.0\78-06.png,0,78.0,Human,genuine,No,0,,train
78-07.tif,..\processed_dataset\genuine\78.0\78-07.png,0,78.0,Human,genuine,No,0,,train
78-08.tif,..\processed_dataset\genuine\78.0\78-08.png,0,78.0,Human,genuine,No,0,,train
78-09.tif,..\processed_dataset\genuine\78.0\78-09.png,0,78.0,Human,genuine,No,0,,train
78-10.tif,..\processed_dataset\genuine\78.0\78-10.png,0,78.0,Human,genuine,No,0,,train
79-01.tif,..\processed_dataset\genuine\79.0\79-01.png,0,79.0,Human,genuine,No,0,,train
79-02.tif,..\processed_dataset\genuine\79.0\79-02.png,0,79.0,Human,genuine,No,0,,train
79-03.tif,..\processed_dataset\genuine\79.0\79-03.png,0,79.0,Human,genuine,No,0,,train
79-04.tif,..\processed_dataset\genuine\79.0\79-04.png,0,79.0,Human,genuine,No,0,,train
79-05.tif,..\processed_dataset\genuine\79.0\79-05.png,0,79.0,Human,genuine,No,0,,train
79-06.tif,..\processed_dataset\genuine\79.0\79-06.png,0,79.0,Human,genuine,No,0,,train
79-07.tif,..\processed_dataset\genuine\79.0\79-07.png,0,79.0,Human,genuine,No,0,,train
79-08.tif,..\processed_dataset\genuine\79.0\79-08.png,0,79.0,Human,genuine,No,0,,train
79-09.tif,..\processed_dataset\genuine\79.0\79-09.png,0,79.0,Human,genuine,No,0,,train
79-10.tif,..\processed_dataset\genuine\79.0\79-10.png,0,79.0,Human,genuine,No,0,,train
8-01.tif,..\processed_dataset\genuine\8.0\8-01.png,0,8.0,Human,genuine,No,0,,train
8-02.tif,..\processed_dataset\genuine\8.0\8-02.png,0,8.0,Human,genuine,No,0,,train
8-03.tif,..\processed_dataset\genuine\8.0\8-03.png,0,8.0,Human,genuine,No,0,,train
8-04.tif,..\processed_dataset\genuine\8.0\8-04.png,0,8.0,Human,genuine,No,0,,train
8-05.tif,..\processed_dataset\genuine\8.0\8-05.png,0,8.0,Human,genuine,No,0,,train
8-06.tif,..\processed_dataset\genuine\8.0\8-06.png,0,8.0,Human,genuine,No,0,,train
8-07.tif,..\processed_dataset\genuine\8.0\8-07.png,0,8.0,Human,genuine,No,0,,train
8-08.tif,..\processed_dataset\genuine\8.0\8-08.png,0,8.0,Human,genuine,No,0,,train
8-09.tif,..\processed_dataset\genuine\8.0\8-09.png,0,8.0,Human,genuine,No,0,,train
8-10.tif,..\processed_dataset\genuine\8.0\8-10.png,0,8.0,Human,genuine,No,0,,train
80-01.tif,..\processed_dataset\genuine\80.0\80-01.png,0,80.0,Human,genuine,No,0,,val
80-02.tif,..\processed_dataset\genuine\80.0\80-02.png,0,80.0,Human,genuine,No,0,,val
80-03.tif,..\processed_dataset\genuine\80.0\80-03.png,0,80.0,Human,genuine,No,0,,val
80-04.tif,..\processed_dataset\genuine\80.0\80-04.png,0,80.0,Human,genuine,No,0,,val
80-05.tif,..\processed_dataset\genuine\80.0\80-05.png,0,80.0,Human,genuine,No,0,,val
80-06.tif,..\processed_dataset\genuine\80.0\80-06.png,0,80.0,Human,genuine,No,0,,val
80-07.tif,..\processed_dataset\genuine\80.0\80-07.png,0,80.0,Human,genuine,No,0,,val
80-08.tif,..\processed_dataset\genuine\80.0\80-08.png,0,80.0,Human,genuine,No,0,,val
80-09.tif,..\processed_dataset\genuine\80.0\80-09.png,0,80.0,Human,genuine,No,0,,val
80-10.tif,..\processed_dataset\genuine\80.0\80-10.png,0,80.0,Human,genuine,No,0,,val
81-01.tif,..\processed_dataset\genuine\81.0\81-01.png,0,81.0,Human,genuine,No,0,,train
81-02.tif,..\processed_dataset\genuine\81.0\81-02.png,0,81.0,Human,genuine,No,0,,train
81-03.tif,..\processed_dataset\genuine\81.0\81-03.png,0,81.0,Human,genuine,No,0,,train
81-04.tif,..\processed_dataset\genuine\81.0\81-04.png,0,81.0,Human,genuine,No,0,,train
81-05.tif,..\processed_dataset\genuine\81.0\81-05.png,0,81.0,Human,genuine,No,0,,train
81-06.tif,..\processed_dataset\genuine\81.0\81-06.png,0,81.0,Human,genuine,No,0,,train
81-07.tif,..\processed_dataset\genuine\81.0\81-07.png,0,81.0,Human,genuine,No,0,,train
81-08.tif,..\processed_dataset\genuine\81.0\81-08.png,0,81.0,Human,genuine,No,0,,train
81-09.tif,..\processed_dataset\genuine\81.0\81-09.png,0,81.0,Human,genuine,No,0,,train
81-10.tif,..\processed_dataset\genuine\81.0\81-10.png,0,81.0,Human,genuine,No,0,,train
82-01.tif,..\processed_dataset\genuine\82.0\82-01.png,0,82.0,Human,genuine,No,0,,train
82-02.tif,..\processed_dataset\genuine\82.0\82-02.png,0,82.0,Human,genuine,No,0,,train
82-03.tif,..\processed_dataset\genuine\82.0\82-03.png,0,82.0,Human,genuine,No,0,,train
82-04.tif,..\processed_dataset\genuine\82.0\82-04.png,0,82.0,Human,genuine,No,0,,train
82-05.tif,..\processed_dataset\genuine\82.0\82-05.png,0,82.0,Human,genuine,No,0,,train
82-06.tif,..\processed_dataset\genuine\82.0\82-06.png,0,82.0,Human,genuine,No,0,,train
82-07.tif,..\processed_dataset\genuine\82.0\82-07.png,0,82.0,Human,genuine,No,0,,train
82-08.tif,..\processed_dataset\genuine\82.0\82-08.png,0,82.0,Human,genuine,No,0,,train
