filename,filepath,label,writer_id,generator,generation_type,reference_used,reference_based,generation_batch,split,width,height,mode,format,file_size_kb,bg_mean,bg_std,img_mean,img_std,exact_hash,phash
3-04.tif,..\dataset\genuine\3\3-04.tif,0,3,Human,genuine,No,0,,,1014,297,P,TIFF,296.123046875,254.96488328857674,2.9922446807555745,244.8790169944016,49.78369581929387,dd11fd773620ff3e8ecf7d6b84e6f9fd,1111111111101111111001111000000110000001110111111111111111111111
3-05.tif,..\dataset\genuine\3\3-05.tif,0,3,Human,genuine,No,0,,,1009,297,P,TIFF,294.673828125,254.98239922694643,2.1184634387796537,244.64165940875554,50.33966260279377,c681ad1fc036c22124b2480a834ae3b0,1110111111101111100000011000000110001011111111111111111111111111
3-06.tif,..\dataset\genuine\3\3-06.tif,0,3,Human,genuine,No,0,,,1067,287,L,TIFF,299.3408203125,254.978855020067,2.321965282414552,244.9833294691228,49.53702955213954,90d258ab17987981c9f2845ffb314825,1101111110000011100000011000000110111111111111111111111111111111
3-07.tif,..\dataset\genuine\3\3-07.tif,0,3,Human,genuine,No,0,,,1009,287,L,TIFF,283.0849609375,254.98656763590392,1.8506951170021013,243.88095986297537,52.07419880682288,4bf0ad1641cf94d19a56641a89cd1359,1111111110000001100000001000100110111111111111111111111111111111
3-08.tif,..\dataset\genuine\3\3-08.tif,0,3,Human,genuine,No,0,,,1014,287,L,TIFF,284.486328125,254.87047222027604,5.745677191061827,243.2435622538812,53.47595531434597,328daa16c676a2a515b5f0a3ce214d3a,1110111110000111100000011000000011111001111111111111111111111111
3-09.tif,..\dataset\genuine\3\3-09.tif,0,3,Human,genuine,No,0,,,1067,297,L,TIFF,309.7607421875,254.95844062713908,3.2551363870137053,244.49660617420693,50.6758733887984,ba693e5771bcdeca7727856b71fdb101,1100111110000011100000011000000110111111111111111111111111111111
3-10.tif,..\dataset\genuine\3\3-10.tif,0,3,Human,genuine,No,0,,,1009,297,L,TIFF,292.9384765625,254.98239922694643,2.1184634387796537,244.49189616682185,50.68674611071003,7e95501aafa13e3e996e988b05347366,1110111111101111100000011000000110011011111111111111111111111111
B-S-3-G-01.tif,..\dataset\genuine\3\B-S-3-G-01.tif,0,3,Human,genuine,No,0,,,1012,286,L,TIFF,282.9375,254.96417029647324,3.0224643309178596,244.07955927471738,51.62805786888227,c5c62ef0bc7d76e5f50083a05aeaa3a2,1111111111001111100000111000001110010011101111111111111111111111
B-S-3-G-02.tif,..\dataset\genuine\3\B-S-3-G-02.tif,0,3,Human,genuine,No,0,,,1013,304,L,TIFF,301.0234375,254.97063661786478,2.736201790122684,245.2124357042656,48.99012635796255,c742624c1d0fc60f73e49759e4dbb415,1101111111001111100000011000000110010111101111111111111111111111
B-S-3-G-03.tif,..\dataset\genuine\3\B-S-3-G-03.tif,0,3,Human,genuine,No,0,,,1068,293,L,TIFF,305.87890625,254.99581706636923,1.0327780879340778,243.89950914599072,52.032723074738485,a4d9d441f84eae30a6435fa478a5b1a7,1101111111011111100000110000001110111111111111111111111111111111
B-S-3-G-04.tif,..\dataset\genuine\3\B-S-3-G-04.tif,0,3,Human,genuine,No,0,,,1014,297,P,TIFF,296.123046875,254.96488328857674,2.9922446807555745,244.8790169944016,49.78369581929387,dd11fd773620ff3e8ecf7d6b84e6f9fd,1111111111101111111001111000000110000001110111111111111111111111
B-S-3-G-05.tif,..\dataset\genuine\3\B-S-3-G-05.tif,0,3,Human,genuine,No,0,,,1009,297,P,TIFF,294.673828125,254.98239922694643,2.1184634387796537,244.64165940875554,50.33966260279377,c681ad1fc036c22124b2480a834ae3b0,1110111111101111100000011000000110001011111111111111111111111111
B-S-3-G-06.tif,..\dataset\genuine\3\B-S-3-G-06.tif,0,3,Human,genuine,No,0,,,1067,287,L,TIFF,299.3408203125,254.978855020067,2.321965282414552,244.9833294691228,49.53702955213954,90d258ab17987981c9f2845ffb314825,1101111110000011100000011000000110111111111111111111111111111111
B-S-3-G-07.tif,..\dataset\genuine\3\B-S-3-G-07.tif,0,3,Human,genuine,No,0,,,1009,287,L,TIFF,283.0849609375,254.98656763590392,1.8506951170021013,243.88095986297537,52.07419880682288,4bf0ad1641cf94d19a56641a89cd1359,1111111110000001100000001000100110111111111111111111111111111111
B-S-3-G-08.tif,..\dataset\genuine\3\B-S-3-G-08.tif,0,3,Human,genuine,No,0,,,1014,287,L,TIFF,284.486328125,254.87047222027604,5.745677191061827,243.2435622538812,53.47595531434597,328daa16c676a2a515b5f0a3ce214d3a,1110111110000111100000011000000011111001111111111111111111111111
B-S-3-G-09.tif,..\dataset\genuine\3\B-S-3-G-09.tif,0,3,Human,genuine,No,0,,,1067,297,L,TIFF,309.7607421875,254.95844062713908,3.2551363870137053,244.49660617420693,50.6758733887984,ba693e5771bcdeca7727856b71fdb101,1100111110000011100000011000000110111111111111111111111111111111
B-S-3-G-10.tif,..\dataset\genuine\3\B-S-3-G-10.tif,0,3,Human,genuine,No,0,,,1009,297,L,TIFF,292.9384765625,254.98239922694643,2.1184634387796537,244.49189616682185,50.68674611071003,7e95501aafa13e3e996e988b05347366,1110111111101111100000011000000110011011111111111111111111111111
30-01.tif,..\dataset\genuine\30\30-01.tif,0,30,Human,genuine,No,0,,,1049,289,L,TIFF,296.3447265625,255.0,0.0,246.87966130208042,44.774395220935865,89b56e632cca0f7d362536ef672c052f,1111111111011111100000111000001111000111111111111111111111111111
30-02.tif,..\dataset\genuine\30\30-02.tif,0,30,Human,genuine,No,0,,,999,289,L,TIFF,282.2333984375,255.0,0.0,245.4495672142731,48.41641864043305,5c9ab0691e84d67112e9b0208bf92ec6,1111111111101111110000011000000110000111111111111111111111111111
30-03.tif,..\dataset\genuine\30\30-03.tif,0,30,Human,genuine,No,0,,,1050,290,L,TIFF,297.65234375,255.0,0.0,246.56783251231528,45.59716285931876,82079f8ee9441dfffb57d3928165a77a,1111111111011111100000111000001111001111111111111111111111111111
30-04.tif,..\dataset\genuine\30\30-04.tif,0,30,Human,genuine,No,0,,,999,290,L,TIFF,283.208984375,255.0,0.0,245.90235062648856,47.298344221780795,0a482c69e61c9e0125e967b40c30c282,1111111111001111110000011000000111000111111111111111111111111111
30-05.tif,..\dataset\genuine\30\30-05.tif,0,30,Human,genuine,No,0,,,1050,290,L,TIFF,297.65234375,255.0,0.0,246.17926108374385,46.59917369027657,8b0eb5535f8e4fda4bc1302a42c1df28,1111111111011111100010011000000110000111111011111111111111111111
30-06.tif,..\dataset\genuine\30\30-06.tif,0,30,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,245.81570036624973,47.51468243442032,e20cba924f6938280b5bc71a53416c87,1111111111101111100000011000000111100111111111111111111111111111
30-07.tif,..\dataset\genuine\30\30-07.tif,0,30,Human,genuine,No,0,,,1050,291,L,TIFF,298.677734375,255.0,0.0,246.75871379479628,45.09555614482286,8fcabeb697e0b7a81048c9ddc106d26a,1111111111011111100000111000001111100111111111111111111111111111
30-08.tif,..\dataset\genuine\30\30-08.tif,0,30,Human,genuine,No,0,,,999,291,L,TIFF,284.1845703125,255.0,0.0,246.39061742154524,46.05725881035213,c42d47e2c5ee342674b70a6e48ff63ce,1111111111001111110000111000001110000011111111111111111111111111
30-09.tif,..\dataset\genuine\30\30-09.tif,0,30,Human,genuine,No,0,,,1050,291,L,TIFF,298.677734375,255.0,0.0,247.22439862542956,43.84425131963417,ef213d7006dd89bceda4fa37d866144b,1111111111111111100010111000001110000111111111111111111111111111
30-10.tif,..\dataset\genuine\30\30-10.tif,0,30,Human,genuine,No,0,,,999,291,L,TIFF,284.1845703125,255.0,0.0,246.49763165227083,45.780057461196705,e96bccf86e0ab20c134d81361e313a8b,1111111111001111100000111000000111100111111111111111111111111111
31-01.tif,..\dataset\genuine\31\31-01.tif,0,31,Human,genuine,No,0,,,1049,290,L,TIFF,297.369140625,255.0,0.0,247.09542750073962,44.194838170484715,fe361e034816a73c9f0455dfc0cd7af1,1111111100001111000011110000111111111111111111111111111111111111
31-02.tif,..\dataset\genuine\31\31-02.tif,0,31,Human,genuine,No,0,,,999,290,L,TIFF,283.208984375,255.0,0.0,247.0606813710262,44.288751055950414,8bdee555085c2c182968ca77c9a3c51d,1110111110101111000001111000011111111111111111111111111111111111
31-03.tif,..\dataset\genuine\31\31-03.tif,0,31,Human,genuine,No,0,,,1050,288,L,TIFF,295.6015625,255.0,0.0,248.78690476190476,39.31585854685923,48a8833ac71948d58a1b0f4d5d6ddbf8,1011111100001111000011111000111111111111111111111111111111111111
31-04.tif,..\dataset\genuine\31\31-04.tif,0,31,Human,genuine,No,0,,,998,288,L,TIFF,280.9765625,255.0,0.0,247.46952237808952,43.16901319665622,916d57a89482b1c48aa88f37544f8f38,1111111110100111100001111000011111111111111111111111111111111111
31-05.tif,..\dataset\genuine\31\31-05.tif,0,31,Human,genuine,No,0,,,1050,290,L,TIFF,297.65234375,255.0,0.0,249.49384236453201,37.06416632190332,75ecdaab272b94106aa3353d8fb11d50,1111111110100111100001111000011111111111111111111111111111111111
31-06.tif,..\dataset\genuine\31\31-06.tif,0,31,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,247.72850874162117,42.442380774008434,c23c7eb0e23c3b5ee2637fdb8ea3680f,1111111110010111100001111000011111111111111111111111111111111111
31-07.tif,..\dataset\genuine\31\31-07.tif,0,31,Human,genuine,No,0,,,1050,290,L,TIFF,297.65234375,255.0,0.0,249.08266009852215,38.391493372454605,c680dfa040a1acb3292653a6d3b17b7d,1111111110100111000001110000111111111111111111111111111111111111
31-08.tif,..\dataset\genuine\31\31-08.tif,0,31,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,246.99457535761178,44.466801775077556,7c0c6cdd69f39262343dff576289d2b6,1111111110110111100001111000011111110111111111111111111111111111
31-09.tif,..\dataset\genuine\31\31-09.tif,0,31,Human,genuine,No,0,,,1050,291,L,TIFF,298.677734375,255.0,0.0,247.35876288659793,43.47559038465484,038a60cff8486ab3bfecf8b0b4c47b7f,1111111110111111100001111000011111011111111111111111111111111111
31-10.tif,..\dataset\genuine\31\31-10.tif,0,31,Human,genuine,No,0,,,998,291,L,TIFF,283.900390625,255.0,0.0,247.52169287027664,43.02375205108204,3fed34a278e8dcb380d0851e16e4649c,1111111111010111100000111000001111101111111111111111111111111111
32-01.tif,..\dataset\genuine\32\32-01.tif,0,32,Human,genuine,No,0,,,1049,290,L,TIFF,297.369140625,255.0,0.0,246.53632359225534,45.679357106245185,895fac80ad51bee0c35bd41f84a0af84,1111111111100011100001111000111110011111111111111111111111111111
32-02.tif,..\dataset\genuine\32\32-02.tif,0,32,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,246.1760590145809,46.60732792992658,9106de816c1c7b1b39ec33cc0c6ff1d8,1111111100000011000001111000111111111111111111111111111111111111
32-03.tif,..\dataset\genuine\32\32-03.tif,0,32,Human,genuine,No,0,,,1048,288,L,TIFF,295.0390625,255.0,0.0,245.2933663326972,48.795213371917924,e083114a903d778280c825deff03a991,1111111111111111110000011000000111001111110011111111111111111111
32-04.tif,..\dataset\genuine\32\32-04.tif,0,32,Human,genuine,No,0,,,998,288,L,TIFF,280.9765625,255.0,0.0,244.35991775217101,50.99028949668581,24dcf0186d270f0558e306b9b86092b6,1111111111111111110000011000000110001111110011111111111111111111
32-05.tif,..\dataset\genuine\32\32-05.tif,0,32,Human,genuine,No,0,,,1049,289,L,TIFF,296.3447265625,255.0,0.0,243.93820445241968,51.946073421352224,36b9d18f1b1edfbde7e9f3c6b95b918b,1111111111111111110011001000000111000001111001111111011111111111
32-06.tif,..\dataset\genuine\32\32-06.tif,0,32,Human,genuine,No,0,,,998,289,L,TIFF,281.951171875,255.0,0.0,244.38170458564187,50.940329142583515,4e619e1a89d84cd7d36d0f4bb3d3c4b6,1111111111111111100000011000100111000111110011111111111111111111
32-07.tif,..\dataset\genuine\32\32-07.tif,0,32,Human,genuine,No,0,,,1049,290,L,TIFF,297.369140625,255.0,0.0,245.33261562736269,48.700356204181965,3e291a83da22f325488faec0fde0403a,1111111111111111110000011100000111000001111001111111111111111111
32-08.tif,..\dataset\genuine\32\32-08.tif,0,32,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,244.87823923709487,49.785529560298144,8d98e140b4a82aab91b4176a50604425,1111111111111111100000011000100111001111111011111111111111111111
32-09.tif,..\dataset\genuine\32\32-09.tif,0,32,Human,genuine,No,0,,,1049,291,L,TIFF,298.3935546875,255.0,0.0,244.83705640128548,49.882513921028014,b91ce4399230d08d12c60ece98ccbd98,1111111111111111110000011000000111001011111011111111111111111111
32-10.tif,..\dataset\genuine\32\32-10.tif,0,32,Human,genuine,No,0,,,998,291,L,TIFF,283.900390625,255.0,0.0,244.46609714273907,50.74625226748596,91dd85b9420682ab40392ed9f7d652b1,1111111111111111110000001000000111000111111101111111111111111111
33-01.tif,..\dataset\genuine\33\33-01.tif,0,33,Human,genuine,No,0,,,998,291,L,TIFF,283.900390625,255.0,0.0,243.05683532012478,53.878268446541234,b577abe0aed182702251f7d5fb03d9bf,1111111111110111000000010000000111011011111111111111111111111111
33-02.tif,..\dataset\genuine\33\33-02.tif,0,33,Human,genuine,No,0,,,998,291,L,TIFF,283.900390625,255.0,0.0,241.18923413837985,57.714885783726935,a9a6fecc5290c819d7133b98f4a93af3,1111111110010011000000011000000111111111111111111111111111111111
33-03.tif,..\dataset\genuine\33\33-03.tif,0,33,Human,genuine,No,0,,,998,289,L,TIFF,281.951171875,254.53319944549105,10.900286172486014,241.7231521867264,56.65087381963266,326ccaac9d39d95a9fb88b67b7c38ab8,1010011100000011000000110011111111111111111111111111111111111111
33-04.tif,..\dataset\genuine\33\33-04.tif,0,33,Human,genuine,No,0,,,998,289,L,TIFF,281.951171875,254.59664806455052,10.133708637798136,240.60739125309442,58.84698840144174,709198c1b67c2f793ef1ca997d047a6c,1011111100010111000000011100000111011011111111111111111111111111
33-05.tif,..\dataset\genuine\33\33-05.tif,0,33,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,254.38471364700874,12.510773066305566,241.97422431069035,56.141802326481745,e6c980c8432b10fbd191094e9a9ead56,1011011100000001000000110101101110111111111111111111111111111111
33-06.tif,..\dataset\genuine\33\33-06.tif,0,33,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,254.0770704705131,15.313237120307459,240.9768502522286,58.131355195223925,ee2091ce7ffa5af6fc93b54f74979cc3,1111111100110111000000011100000101011011111111111111111111111111
33-07.tif,..\dataset\genuine\33\33-07.tif,0,33,Human,genuine,No,0,,,999,291,L,TIFF,284.1845703125,254.54407859798195,10.772747708444038,241.67409677718956,56.749675110197344,0e5e14067339581380ee8e5c8407db5a,1011011100000001000000111101001111111111111111111111111111111111
33-08.tif,..\dataset\genuine\33\33-08.tif,0,33,Human,genuine,No,0,,,997,291,L,TIFF,283.6162109375,254.2454017081901,13.851106303451811,240.46872576492365,59.11274819401885,c8e79d402b6427b89768ee2febc55bdc,1111111100010011000000011100001101111011111111111111111111111111
33-09.tif,..\dataset\genuine\33\33-09.tif,0,33,Human,genuine,No,0,,,999,290,L,TIFF,283.208984375,254.14535749751738,14.737822916768225,242.1430568499534,55.79623209588935,7e431541d5cc726d213db9186e647a0c,0010011100000011000000110111111111111111111111111111111111111111
33-10.tif,..\dataset\genuine\33\33-10.tif,0,33,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,254.7285501383862,8.315409171180203,241.18302121484348,57.727122632827,af75fbfb10b587acc8d58eb10b33be28,1011111100010011000000011000000110011111111111111111111111111111
34-01.tif,..\dataset\genuine\34\34-01.tif,0,34,Human,genuine,No,0,,,1050,288,L,TIFF,295.6015625,255.0,0.0,248.52633928571427,40.110786567944174,8b2dc3b33e30f78da8af1bc287a15b7a,1110111110001111000011110001111111011111111111111111111111111111
34-02.tif,..\dataset\genuine\34\34-02.tif,0,34,Human,genuine,No,0,,,998,288,L,TIFF,280.9765625,255.0,0.0,248.79587299599197,39.28818135445038,c45adff059f872f2988d78a0c68fc746,1111111110000111100001110001111111011111111111111111111111111111
34-03.tif,..\dataset\genuine\34\34-03.tif,0,34,Human,genuine,No,0,,,1050,289,L,TIFF,296.626953125,255.0,0.0,248.81932773109244,39.21569480292024,7d20bc96881d8ee7f9b845fb664124b4,1100011110000111000001111001111111111111111111111111111111111111
34-04.tif,..\dataset\genuine\34\34-04.tif,0,34,Human,genuine,No,0,,,998,289,L,TIFF,281.951171875,255.0,0.0,248.10562301072733,41.35859884225186,b375494223c6364931ea7ca3d6ed7d0b,1111111111100111000001110000111111011111111111111111111111111111
34-05.tif,..\dataset\genuine\34\34-05.tif,0,34,Human,genuine,No,0,,,1049,290,L,TIFF,297.369140625,255.0,0.0,248.5992242201111,39.890197959990815,b616e2ebfc49dc86d332a8d6b1d5be69,1000011100000111000111111101111111111111111111111111111111111111
34-06.tif,..\dataset\genuine\34\34-06.tif,0,34,Human,genuine,No,0,,,999,290,L,TIFF,283.208984375,255.0,0.0,247.77891684788236,42.29931632899283,e492e7602302b8cd6ac7c6e73eefea15,1111111111110111100001111000011110001111111111111111111111111111
34-07.tif,..\dataset\genuine\34\34-07.tif,0,34,Human,genuine,No,0,,,1050,290,L,TIFF,297.65234375,255.0,0.0,249.14546798029556,38.19201644133085,0febeeb85701dc5aa5849e10d6dba662,1111111111110111100001111000011110001111111111111111111111111111
34-08.tif,..\dataset\genuine\34\34-08.tif,0,34,Human,genuine,No,0,,,999,290,L,TIFF,283.208984375,255.0,0.0,248.10986848917884,41.3462165502841,97ef51762b849ab2ffa17b7fc8f98fbe,1111111111000011110000111100001111111111111111111111111111111111
34-09.tif,..\dataset\genuine\34\34-09.tif,0,34,Human,genuine,No,0,,,1050,291,L,TIFF,298.677734375,255.0,0.0,249.38591065292096,37.41757320174798,78719bc65a07ddb5c0c8ce809d2ff796,1111001111000011100001111000111111111111111111111111111111111111
34-10.tif,..\dataset\genuine\34\34-10.tif,0,34,Human,genuine,No,0,,,998,291,L,TIFF,283.900390625,255.0,0.0,249.015246988823,38.60433588659881,334b03757bf9e2a3f7b0e79dae3aeb28,1111111111111001110000111100001111000111111111111111111111111111
35-01.tif,..\dataset\genuine\35\35-01.tif,0,35,Human,genuine,No,0,,,1049,290,L,TIFF,297.369140625,255.0,0.0,247.1155451826041,44.140359657216116,58f3348a6751f06787a3c3a2310408be,1111111110000111100001111000111111111111111111111111111111111111
35-02.tif,..\dataset\genuine\35\35-02.tif,0,35,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,244.4165572524359,50.860285491116514,4300218a0227e233c4b2b6656f798624,1111111110000111000001110000011110011111111111111111111111111111
35-03.tif,..\dataset\genuine\35\35-03.tif,0,35,Human,genuine,No,0,,,1049,289,L,TIFF,296.3447265625,255.0,0.0,246.78797734537093,45.0180903732074,2a92e57455fc32d91ddf2b2a9ecec2fc,1111111110011111100001110000011110000111111111111111111111111111
35-04.tif,..\dataset\genuine\35\35-04.tif,0,35,Human,genuine,No,0,,,998,289,L,TIFF,281.951171875,255.0,0.0,246.79447129553225,45.00087908385162,87efd26a86e4945bc06bea10dfbbf421,1111111110111111000001110000011110100111111111111111111111111111
35-05.tif,..\dataset\genuine\35\35-05.tif,0,35,Human,genuine,No,0,,,1050,290,L,TIFF,297.65234375,255.0,0.0,247.22689655172414,43.83742969304595,e63c6c4c47d5418b79b276399dce5f4a,1111111110111111000001110000011111101111111111111111111111111111
35-06.tif,..\dataset\genuine\35\35-06.tif,0,35,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,246.93818671826412,44.618040672502396,7792ec63b1d70977547ef1ba3f703220,1111111110111111000001110000011111101111111111111111111111111111
35-07.tif,..\dataset\genuine\35\35-07.tif,0,35,Human,genuine,No,0,,,1050,290,L,TIFF,297.65234375,255.0,0.0,245.4414778325123,48.43612088806252,8e4e42b2bddb0d3c6c19f5fa7b0aa7be,1101111111011111100001110000011110000111111111111111111111111111
35-08.tif,..\dataset\genuine\35\35-08.tif,0,35,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,247.25361066961509,43.76440027682603,21c8da87e5b3577461bace23c510b1d9,1011111100000111000001111010011111111111111111111111111111111111
35-09.tif,..\dataset\genuine\35\35-09.tif,0,35,Human,genuine,No,0,,,1050,291,L,TIFF,298.677734375,255.0,0.0,246.04683357879233,46.935042861833125,76b6457161bac3a6e6f7d39ef5bfdc8e,1111111110011111000001110000011110100111111111111111111111111111
35-10.tif,..\dataset\genuine\35\35-10.tif,0,35,Human,genuine,No,0,,,998,291,L,TIFF,283.900390625,255.0,0.0,246.4750635291201,45.83867644513568,4761043ea495a7a280f42a11ea4c0dc0,1111111111111111100001110000011100000111111111111111111111111111
36-01.tif,..\dataset\genuine\36\36-01.tif,0,36,Human,genuine,No,0,,,1049,291,L,TIFF,298.3935546875,255.0,0.0,249.67293347616285,36.46949856838017,0db6dac28d04f01a79b4331af9f8632b,1111111111111111000011110000111100001111111111111111111111111111
36-02.tif,..\dataset\genuine\36\36-02.tif,0,36,Human,genuine,No,0,,,998,291,L,TIFF,283.900390625,255.0,0.0,249.56665909137863,36.8236437397109,918e67c00429e4d320af85c22adc21dc,1111111111111111110000111100001111111111111111111111111111111111
36-03.tif,..\dataset\genuine\36\36-03.tif,0,36,Human,genuine,No,0,,,1049,288,L,TIFF,295.3203125,255.0,0.0,251.0692226723864,31.414920151771625,e6e3bdc686737044db206f8018eace76,1111111111111111110000111100001111111111111111111111111111111111
36-04.tif,..\dataset\genuine\36\36-04.tif,0,36,Human,genuine,No,0,,,998,288,L,TIFF,280.9765625,255.0,0.0,250.32361598196394,34.21416895257074,2b7edc7b2978d2fddd2d80479964db02,1111111111111111110001111100011111010111111111111111111111111111
36-05.tif,..\dataset\genuine\36\36-05.tif,0,36,Human,genuine,No,0,,,1049,290,L,TIFF,297.369140625,255.0,0.0,250.40813911442754,33.90928102199349,8daef1a5b7bc881a23b232d87b900ce1,1111111111001111110000111110001111111111111111111111111111111111
36-06.tif,..\dataset\genuine\36\36-06.tif,0,36,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,249.68360859650335,36.4337177671518,6db6d886a326f972868b03b2b0043a83,1111111111111111110000111100001111111111111111111111111111111111
36-07.tif,..\dataset\genuine\36\36-07.tif,0,36,Human,genuine,No,0,,,1049,289,L,TIFF,296.3447265625,255.0,0.0,249.8833623058375,35.756994151048474,9902e4363d29f2e2e2122537b9cabb6b,1111111111111111110000111100001111111011111111111111111111111111
36-08.tif,..\dataset\genuine\36\36-08.tif,0,36,Human,genuine,No,0,,,998,289,L,TIFF,281.951171875,255.0,0.0,249.80932453141577,36.009431162805335,99241a79015e44e8146d2a1a3bc8b94b,1111111111111111110000111100001111111111111111111111111111111111
36-09.tif,..\dataset\genuine\36\36-09.tif,0,36,Human,genuine,No,0,,,1050,291,L,TIFF,298.677734375,255.0,0.0,249.75144820814924,36.20543344596504,aa9f0afd3bd99ffa531ca3f10fe6a5d6,1111111111111111110000111100000111111011111111111111111111111111
36-10.tif,..\dataset\genuine\36\36-10.tif,0,36,Human,genuine,No,0,,,998,291,L,TIFF,283.900390625,255.0,0.0,249.56929322562652,36.81491072101104,65dfcd3777ab42b9a748b0e54779d130,1111111111111111110000111100001111111011111111111111111111111111
37-01.tif,..\dataset\genuine\37\37-01.tif,0,37,Human,genuine,No,0,,,946,274,L,TIFF,253.41796875,255.0,0.0,246.3358397246956,46.19841119482853,869d464ab8f1fc4220ff8b7ba76f65d5,1111101111111011110000111000001110001111111111111111111111111111
37-02.tif,..\dataset\genuine\37\37-02.tif,0,37,Human,genuine,No,0,,,942,274,L,TIFF,252.34765625,255.0,0.0,247.0538495513506,44.30718968128115,084417f7a2e53fad9fb601bf0d2e9e4f,1111001111111011100000111000001110000111111111111111111111111111
37-03.tif,..\dataset\genuine\37\37-03.tif,0,37,Human,genuine,No,0,,,991,274,L,TIFF,265.458984375,254.99030749933482,1.5720985099699119,246.98658363225232,44.48827184655269,c9b832f0744d0e7d38b833a821753f47,1111100111111001110000111100001111000111111111111111111111111111
37-04.tif,..\dataset\genuine\37\37-04.tif,0,37,Human,genuine,No,0,,,946,275,L,TIFF,254.341796875,255.0,0.0,247.46223332692676,43.18926458294908,a63a69ae5548c62fe69f680f38bdf7fc,1111111111111011110000111000001110001011111111111111111111111111
37-05.tif,..\dataset\genuine\37\37-05.tif,0,37,Human,genuine,No,0,,,943,275,L,TIFF,253.5361328125,255.0,0.0,246.8846428227128,44.7611110015523,273e3c01b2e60371cc9a6ae64729a044,1111011111111011110000111000001110000011111111111111111111111111
37-06.tif,..\dataset\genuine\37\37-06.tif,0,37,Human,genuine,No,0,,,991,275,L,TIFF,266.4267578125,255.0,0.0,247.78299238601963,42.287725673825776,7d9d1a9fec06822cf7f630e449f0217f,1111101111111011110000111000001110000011110111111111111111111111
37-07.tif,..\dataset\genuine\37\37-07.tif,0,37,Human,genuine,No,0,,,947,276,L,TIFF,255.53515625,255.0,0.0,246.86039438042332,44.82573204477327,a28b3a2de1ba7b62740b96e87a936459,1111110111100001110000011000000111011111111111111111111111111111
37-08.tif,..\dataset\genuine\37\37-08.tif,0,37,Human,genuine,No,0,,,942,276,L,TIFF,254.1875,255.0,0.0,247.0771023723807,44.24439612227958,645ec14d74d434db4f56f987c44c1ba1,1111111111111001110000111100001111000011110111111111111111111111
37-09.tif,..\dataset\genuine\37\37-09.tif,0,37,Human,genuine,No,0,,,991,276,L,TIFF,267.39453125,255.0,0.0,247.9172882025183,41.90377908914234,0ae09fb72e82b799f3d94f159b3f162e,1111111111111001111000111100001111000011111111111111111111111111
37-10.tif,..\dataset\genuine\37\37-10.tif,0,37,Human,genuine,No,0,,,946,276,L,TIFF,255.265625,255.0,0.0,246.436712933174,45.93809221824258,819c2f0c8069f69862ce101194836a26,1111110111101001110000011100000111010111111111111111111111111111
38-01.tif,..\dataset\genuine\38\38-01.tif,0,38,Human,genuine,No,0,,,993,275,L,TIFF,266.9638671875,255.0,0.0,249.20104366932162,38.01454944883437,6aeb12d28256ef09132cc142f9533b25,1111111111111111111111110000000100001001110111111111111111111111
38-02.tif,..\dataset\genuine\38\38-02.tif,0,38,Human,genuine,No,0,,,941,275,L,TIFF,252.9990234375,255.0,0.0,249.56840884938654,36.81784297020958,36b8ab8a814e9fe1146d3a4aef8c4cb3,1111111111111111111111110000000100000001110111111111111111111111
38-03.tif,..\dataset\genuine\38\38-03.tif,0,38,Human,genuine,No,0,,,944,275,L,TIFF,253.8046875,254.9949398737945,1.1359166243723398,248.76153697996918,39.394030629723154,1693eacd98ae0d889b3bb8d4ac4df376,1111111111111111111111110000000100001001111111111111111111111111
38-04.tif,..\dataset\genuine\38\38-04.tif,0,38,Human,genuine,No,0,,,993,276,L,TIFF,267.93359375,255.0,0.0,249.854744078112,35.85479886402539,f912e4d139dd2d6d7fbe63ce639dcb2b,1111111111111111111111110000001100000001100111111111111111111111
38-05.tif,..\dataset\genuine\38\38-05.tif,0,38,Human,genuine,No,0,,,942,276,L,TIFF,254.1875,255.0,0.0,249.71545278316256,36.32675461703898,816a5fb4e52781bf3959bf2b05a98c7d,1111111111111111111111110000000100000001110011111111111111111111
38-06.tif,..\dataset\genuine\38\38-06.tif,0,38,Human,genuine,No,0,,,944,276,L,TIFF,254.7265625,255.0,0.0,249.19618183493,38.03011079131449,5e336a821583af8cfd29f733ce7e3626,1111111111111111001011110000000110001011111111111111111111111111
38-07.tif,..\dataset\genuine\38\38-07.tif,0,38,Human,genuine,No,0,,,993,275,L,TIFF,266.9638671875,254.81636597938143,6.840537537664964,250.16380115352925,34.78278146680389,74eb1282298a0693008cc04aeb9fe1d7,1111111111111111000011110000000110001011111111111111111111111111
