path,source,true_label,predicted_label,confidence
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0022.jpeg,GPT,AI,Real,0.99863201379776
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0023.jpeg,GPT,AI,Real,0.9945747256278992
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0024.jpeg,GPT,AI,Real,0.9963759779930115
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0025.jpeg,GPT,AI,Real,0.9719952940940857
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0026.jpeg,GPT,AI,Real,0.9948000907897949
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0027.jpeg,GPT,AI,Real,0.9749617576599121
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0028.jpeg,GPT,AI,Real,0.9982652068138123
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0029.jpeg,GPT,AI,Real,0.9845309257507324
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0030.jpeg,GPT,AI,Real,0.9979243278503418
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0031.jpeg,GPT,AI,Real,0.9984795451164246
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0032.jpeg,GPT,AI,Real,0.9981629252433777
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0033.jpeg,GPT,AI,Real,0.9928852915763855
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0034.jpeg,GPT,AI,Real,0.9943177103996277
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0035.jpeg,GPT,AI,Real,0.9850388765335083
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0036.jpeg,GPT,AI,Real,0.993871808052063
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0037.jpeg,GPT,AI,Real,0.9907419085502625
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0038.jpeg,GPT,AI,Real,0.9966487288475037
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0039.jpeg,GPT,AI,Real,0.9582823514938354
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0040.jpeg,GPT,AI,Real,0.99680495262146
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0041.jpeg,GPT,AI,Real,0.9755591750144958
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0042.jpeg,GPT,AI,Real,0.998187243938446
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0043.jpeg,GPT,AI,Real,0.9973937273025513
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0044.jpeg,GPT,AI,Real,0.992550253868103
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0045.jpeg,GPT,AI,Real,0.9981278777122498
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0046.jpeg,GPT,AI,Real,0.987297534942627
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0047.jpeg,GPT,AI,Real,0.9948136806488037
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0048.jpeg,GPT,AI,Real,0.9984807372093201
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0049.jpeg,GPT,AI,Real,0.9964434504508972
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0050.jpeg,GPT,AI,Real,0.9843946099281311
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0051.jpeg,GPT,AI,Real,0.9867810606956482
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0052.jpeg,GPT,AI,Real,0.9978700876235962
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0053.jpeg,GPT,AI,Real,0.9906021356582642
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0054.jpeg,GPT,AI,Real,0.996359646320343
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0055.jpeg,GPT,AI,Real,0.9979023933410645
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0056.jpeg,GPT,AI,Real,0.9953836798667908
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0057.jpeg,GPT,AI,Real,0.9955683350563049
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0058.jpeg,GPT,AI,Real,0.9751083850860596
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0059.jpeg,GPT,AI,Real,0.9956133365631104
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0060.jpeg,GPT,AI,Real,0.9982725381851196
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0061.jpeg,GPT,AI,Real,0.9946554899215698
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0062.jpeg,GPT,AI,Real,0.9994070529937744
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0063.jpeg,GPT,AI,Real,0.9986180067062378
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0064.jpeg,GPT,AI,Real,0.9905503988265991
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0065.jpeg,GPT,AI,Real,0.9860857725143433
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0066.jpeg,GPT,AI,Real,0.9931507110595703
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0067.jpeg,GPT,AI,Real,0.9962825179100037
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0068.jpeg,GPT,AI,Real,0.9819098711013794
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0069.jpeg,GPT,AI,Real,0.9991979002952576
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0070.jpeg,GPT,AI,Real,0.995212197303772
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0071.jpeg,GPT,AI,Real,0.9908506274223328
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0072.jpeg,GPT,AI,Real,0.9988001585006714
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0073.jpeg,GPT,AI,Real,0.9899293780326843
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0074.jpeg,GPT,AI,Real,0.9879140257835388
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0075.jpeg,GPT,AI,Real,0.9870043396949768
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0076.jpeg,GPT,AI,Real,0.9882984161376953
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0077.jpeg,GPT,AI,Real,0.9923999309539795
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0078.jpeg,GPT,AI,Real,0.9984777569770813
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0079.jpeg,GPT,AI,Real,0.9974479675292969
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0080.jpeg,GPT,AI,Real,0.9792702198028564
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0081.jpeg,GPT,AI,Real,0.9995038509368896
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0082.jpeg,GPT,AI,Real,0.9999301433563232
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0083.jpeg,GPT,AI,Real,0.9998347759246826
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0084.jpeg,GPT,AI,Real,0.9996898174285889
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0085.jpeg,GPT,AI,Real,0.996960461139679
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0086.jpeg,GPT,AI,Real,0.9996271133422852
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0087.jpeg,GPT,AI,Real,0.9984843134880066
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0088.jpeg,GPT,AI,Real,0.9968788623809814
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0089.jpeg,GPT,AI,Real,0.9997214674949646
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0090.jpeg,GPT,AI,Real,0.9882667660713196
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0091.jpeg,GPT,AI,Real,0.9992679953575134
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0092.jpeg,GPT,AI,Real,0.9994617104530334
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0093.jpeg,GPT,AI,Real,0.9995927214622498
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0094.jpeg,GPT,AI,Real,0.9985879063606262
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0095.jpeg,GPT,AI,Real,0.9977110624313354
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0096.jpeg,GPT,AI,Real,0.9986400008201599
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0097.jpeg,GPT,AI,Real,0.9875985980033875
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0098.jpeg,GPT,AI,Real,0.9979300498962402
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0099.jpeg,GPT,AI,Real,0.9934032559394836
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0100.jpeg,GPT,AI,Real,0.981540322303772
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0101.jpeg,GPT,AI,Real,0.9765210747718811
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0102.jpeg,GPT,AI,Real,0.9975292086601257
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0103.jpeg,GPT,AI,Real,0.9966168999671936
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0104.jpeg,GPT,AI,Real,0.9938924312591553
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0105.jpeg,GPT,AI,Real,0.9957126379013062
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0106.jpeg,GPT,AI,Real,0.9978500604629517
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0107.jpeg,GPT,AI,Real,0.9910585284233093
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0108.jpeg,GPT,AI,Real,0.9972561001777649
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0109.jpeg,GPT,AI,Real,0.9742644429206848
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0110.jpeg,GPT,AI,Real,0.9617035388946533
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0111.jpeg,GPT,AI,Real,0.9517233967781067
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0112.jpeg,GPT,AI,Real,0.9938765168190002
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0113.jpeg,GPT,AI,Real,0.969209611415863
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0114.jpeg,GPT,AI,Real,0.9915696978569031
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0115.jpeg,GPT,AI,Real,0.9809693098068237
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0116.jpeg,GPT,AI,Real,0.9617229104042053
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0117.jpeg,GPT,AI,Real,0.9967568516731262
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0118.jpeg,GPT,AI,Real,0.9890163540840149
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0119.jpeg,GPT,AI,Real,0.9946857690811157
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0120.jpeg,GPT,AI,Real,0.9901682138442993
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0121.jpeg,GPT,AI,Real,0.9927575588226318
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0122.jpeg,GPT,AI,Real,0.9779040813446045
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0123.jpeg,GPT,AI,Real,0.9918427467346191
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0124.jpeg,GPT,AI,Real,0.9944254159927368
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0125.jpeg,GPT,AI,Real,0.9933369159698486
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0126.jpeg,GPT,AI,Real,0.9543458223342896
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0127.jpeg,GPT,AI,Real,0.9823838472366333
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0128.jpeg,GPT,AI,Real,0.9939953684806824
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0129.jpeg,GPT,AI,Real,0.994745135307312
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0130.jpeg,GPT,AI,Real,0.9857009649276733
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0131.jpeg,GPT,AI,Real,0.9654775857925415
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0132.jpeg,GPT,AI,Real,0.990205705165863
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0133.jpeg,GPT,AI,Real,0.9954932928085327
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0134.jpeg,GPT,AI,Real,0.9481510519981384
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0135.jpeg,GPT,AI,Real,0.9806810021400452
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0136.jpeg,GPT,AI,Real,0.9829835891723633
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0137.jpeg,GPT,AI,Real,0.9915286302566528
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0138.jpeg,GPT,AI,Real,0.9972321391105652
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0139.jpeg,GPT,AI,Real,0.9940605759620667
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0140.jpeg,GPT,AI,Real,0.9757289290428162
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0141.jpeg,GPT,AI,Real,0.9953649044036865
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0142.jpeg,GPT,AI,Real,0.9993007183074951
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0143.jpeg,GPT,AI,Real,0.981187641620636
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0144.jpeg,GPT,AI,Real,0.9899817109107971
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0145.jpeg,GPT,AI,Real,0.977397620677948
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0146.jpeg,GPT,AI,Real,0.9814072847366333
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0147.jpeg,GPT,AI,Real,0.9929903745651245
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0148.jpeg,GPT,AI,Real,0.9935246706008911
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0149.jpeg,GPT,AI,Real,0.9904327392578125
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0150.jpeg,GPT,AI,Real,0.9976853132247925
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0151.jpeg,GPT,AI,Real,0.9650523066520691
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0152.jpeg,GPT,AI,Real,0.9954557418823242
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0153.jpeg,GPT,AI,Real,0.9953468441963196
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0154.jpeg,GPT,AI,Real,0.9910558462142944
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0155.jpeg,GPT,AI,Real,0.9898355603218079
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0156.jpeg,GPT,AI,Real,0.9976413249969482
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0157.jpeg,GPT,AI,Real,0.996547281742096
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0158.jpeg,GPT,AI,Real,0.9917690753936768
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0159.jpeg,GPT,AI,Real,0.9920406937599182
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0160.jpeg,GPT,AI,Real,0.9486417770385742
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0161.jpeg,GPT,AI,Real,0.9939404726028442
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0162.jpeg,GPT,AI,Real,0.970563530921936
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0163.jpeg,GPT,AI,Real,0.9914904236793518
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0164.jpeg,GPT,AI,Real,0.9915491342544556
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0165.jpeg,GPT,AI,Real,0.9859026670455933
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0166.jpeg,GPT,AI,Real,0.9957777261734009
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0167.jpeg,GPT,AI,Real,0.9890499114990234
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0168.jpeg,GPT,AI,Real,0.9976789355278015
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0169.jpeg,GPT,AI,Real,0.996560275554657
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0170.jpeg,GPT,AI,Real,0.9913267493247986
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0171.jpeg,GPT,AI,Real,0.9979286193847656
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0172.jpeg,GPT,AI,Real,0.9987278580665588
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0173.jpeg,GPT,AI,Real,0.9971665740013123
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0174.jpeg,GPT,AI,Real,0.9999381303787231
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0175.jpeg,GPT,AI,Real,0.9996615648269653
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0176.jpeg,GPT,AI,Real,0.997012734413147
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0177.jpeg,GPT,AI,Real,0.9914417862892151
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0178.jpeg,GPT,AI,Real,0.9973033666610718
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0179.jpeg,GPT,AI,Real,0.9932942390441895
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0180.jpeg,GPT,AI,Real,0.9883177876472473
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0181.jpeg,GPT,AI,Real,0.9868213534355164
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0182.jpeg,GPT,AI,Real,0.9912999272346497
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0183.jpeg,GPT,AI,Real,0.999178946018219
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0184.jpeg,GPT,AI,Real,0.9963840246200562
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0185.jpeg,GPT,AI,Real,0.994828999042511
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0186.jpeg,GPT,AI,Real,0.9900475144386292
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0187.jpeg,GPT,AI,Real,0.9884182810783386
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0188.jpeg,GPT,AI,Real,0.9957725405693054
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0189.jpeg,GPT,AI,Real,0.9978140592575073
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0190.jpeg,GPT,AI,Real,0.9989745616912842
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0191.jpeg,GPT,AI,Real,0.9873484373092651
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0192.jpeg,GPT,AI,Real,0.9994543194770813
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0193.jpeg,GPT,AI,Real,0.9986910223960876
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0194.jpeg,GPT,AI,Real,0.9971259236335754
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0195.jpeg,GPT,AI,Real,0.9980725049972534
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0196.jpeg,GPT,AI,Real,0.9966959953308105
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0197.jpeg,GPT,AI,Real,0.998157799243927
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/gpt/0198.jpeg,GPT,AI,Real,0.9910298585891724
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_01.png,Qwen,AI,AI,0.8862804174423218
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_02.png,Qwen,AI,AI,0.8472833037376404
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_03.png,Qwen,AI,AI,0.6544047594070435
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_04.png,Qwen,AI,Real,0.886589765548706
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_05.png,Qwen,AI,Real,0.76139897108078
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_06.png,Qwen,AI,Real,0.8540146350860596
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_07.png,Qwen,AI,Real,0.9231367111206055
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_08.png,Qwen,AI,Real,0.9163346886634827
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_09.png,Qwen,AI,Real,0.6723292469978333
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_10.png,Qwen,AI,Real,0.9395678043365479
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_11.png,Qwen,AI,Real,0.9412837624549866
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/55/image_12.png,Qwen,AI,Real,0.9784862995147705
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_01.png,Qwen,AI,Real,0.9255173802375793
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_02.png,Qwen,AI,AI,0.7178208231925964
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_03.png,Qwen,AI,AI,0.6187626123428345
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_04.png,Qwen,AI,Real,0.9220109581947327
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_05.png,Qwen,AI,AI,0.7095548510551453
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_06.png,Qwen,AI,AI,0.8035104274749756
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_07.png,Qwen,AI,Real,0.5949560403823853
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_08.png,Qwen,AI,Real,0.9863045811653137
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_09.png,Qwen,AI,AI,0.5161221623420715
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_10.png,Qwen,AI,Real,0.5674257874488831
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_11.png,Qwen,AI,Real,0.9958906173706055
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/56/image_12.png,Qwen,AI,Real,0.9825857877731323
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/57/image_01.png,Qwen,AI,Real,0.9465124011039734
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/57/image_02.png,Qwen,AI,Real,0.9415717720985413
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/57/image_03.png,Qwen,AI,Real,0.9968279004096985
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/57/image_04.png,Qwen,AI,Real,0.9406660795211792
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/57/image_05.png,Qwen,AI,Real,0.9636093974113464
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/57/image_06.png,Qwen,AI,Real,0.9722899198532104
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/57/image_07.png,Qwen,AI,Real,0.9988148212432861
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/57/image_08.png,Qwen,AI,Real,0.9900503158569336
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/57/image_09.png,Qwen,AI,Real,0.9256871938705444
/Users/md.minhajulislampranto/Desktop/ML_Research_project/dataset/AI/qwen/57/image_10.png,Qwen,AI,Real,0.9870758652687073
